encoded_mct,mct_bse_ar,mct_nm,mct_brd_num,hpsn_mct_zcd_nm,hpsn_mct_bzn_cd_nm,ta_ym,m12_mal_1020_rat,m12_mal_30_rat,m12_mal_40_rat,m12_mal_50_rat,m12_mal_60_rat,m12_fme_1020_rat,m12_fme_30_rat,m12_fme_40_rat,m12_fme_50_rat,m12_fme_60_rat,mct_ue_cln_reu_rat,mct_ue_cln_new_rat,rc_m1_shc_rsd_ue_cln_rat,rc_m1_shc_wp_ue_cln_rat,rc_m1_shc_flp_ue_cln_rat,mct_ope_ms_cn,rc_m1_saa,rc_m1_to_ue_ct,rc_m1_ue_cus_cn,rc_m1_av_np_at,apv_ce_rat,dlv_saa_rat,m1_sme_ry_saa_rat,m1_sme_ry_cnt_rat,m12_sme_ry_saa_pce_rt,m12_sme_bzn_saa_pce_rt,new_area_with_public
F789DAA8C6,서울 성동구 송정12길 15.,곱창**,,한식-육류/고기,장한평자동차,2023,9.38665,14.49969167,11.50363333,10.99118333,9.00535,7.58835,11.641975,9.271366667,8.84215,7.24465,33.16333333,7.008333333,66.89166667,9.533333333,23.58333333,37.5,67.5,62.5,62.5,39.58333333,1,15.76666667,30.28333333,32.59166667,47.65,0,한식음식점
F789DAA8C6,서울 성동구 송정12길 15.,곱창**,,한식-육류/고기,장한평자동차,2024,7.5632,12.61613333,8.665483333,10.413725,9.762533333,7.778466667,13.05886667,9.01785,10.836275,10.27913333,39.09583333,5.44,67.91666667,10.73333333,21.38333333,27.5,75.83333333,67.5,62.5,40,,20.41666667,21.08333333,22.30833333,50.4,0,한식음식점
F794B9D76C,서울특별시 성동구 마조로7길 7,더 *,,한식-육류/고기,한양대,2023,32.08055,13.11786667,3.735966667,4.389525,1.5342,26.39445,10.7988,3.072366667,3.610475,1.2658,9.535833333,11.7675,23.83333333,7.008333333,69.16666667,86.66666667,6.041666667,37.5,24.16666667,17.5,,,407.1333333,165.075,5.308333333,17.8,한식음식점
F794B9D76C,서울특별시 성동구 마조로7길 7,더 *,,한식-육류/고기,한양대,2024,32.76086667,15.3904,4.6839,4.546158333,1.632083333,22.69746667,10.7096,3.249433333,3.162175,1.134583333,9.3,6.526666667,25.075,7.116666667,67.85,72.5,13.33333333,37.5,35.83333333,17.5,,,287.5083333,129.0583333,3.691666667,10.625,한식음식점
F79C44E620,서울특별시 성동구 왕십리로4길 28-2,양복*,,꼬치구이,뚝섬,2023,23.26065,22.88753333,7.09725,4.829225,1.895341667,15.51435,15.2708,4.736083333,3.237441667,1.262991667,8.1925,8.12,21.91666667,12.275,65.84166667,62.5,10.83333333,39.58333333,37.91666667,15.41666667,1,,370.9333333,173.2583333,3.541666667,7.066666667,일식음식점
F79C44E620,서울특별시 성동구 왕십리로4길 28-2,양복*,,꼬치구이,뚝섬,2024,19.94720833,22.4282,8.0189,4.9864,2.367891667,14.586125,16.40513333,5.864433333,3.646933333,1.732108333,8.085,7.8325,20.25,14.275,65.475,58.33333333,5,37.5,35.83333333,17.5,1,,384.8416667,174.125,2.966666667,5.558333333,일식음식점
F7AB2719E7,서울특별시 성동구 성덕정길 136,스캔*,,한식-단품요리일반,성수,2023,0,7.85,15.67,22,54.52,0,0,0,0,0,65.464,7.518,60,0,40,37.5,80.5,82.5,82.5,18.5,,,13.66,3.75,63.2,0,한식음식점
F7AB2719E7,서울특별시 성동구 성덕정길 136,스캔*,,한식-단품요리일반,성수,2024,0,0.744444444,12.55555556,40.44444444,46.28888889,0,0,0,0,0,32.34111111,13.44333333,31.47777778,11.11111111,57.41111111,37.5,80.27777778,82.5,82.5,11.94444444,,,15.52222222,4.011111111,66.04444444,0,한식음식점
F7AD65B492,서울 성동구 금호산길 65.,파리*********,베이커리10,베이커리,신금호,2023,4.397308333,9.007475,10.14545,9.689858333,7.27335,6.452691667,13.22585833,14.89621667,14.218475,10.68498333,45.38333333,5.526666667,69.28333333,4.641666667,26.10833333,35.83333333,5,5,5,62.5,,2.633333333,329.4416667,348.475,3.208333333,2.766666667,제과점
F7AD65B492,서울 성동구 금호산길 65.,파리*********,베이커리10,베이커리,신금호,2024,4.249616667,8.561816667,9.740316667,9.364608333,7.580383333,6.508716667,13.11318333,14.91801667,14.343725,11.61128333,46.41583333,5.185833333,70.29166667,4.808333333,24.89166667,17.5,5,5,5,62.5,,2.875,312.4333333,340.475,3.258333333,3.158333333,제과점
F7C857EF14,서울 성동구 고산자로 263,거창**,,한식-육류/고기,왕십리,2023,1.835858333,3.255716667,6.976341667,14.829275,37.68108333,1.005808333,1.78595,3.823658333,8.137391667,20.63558333,32.11333333,7.664166667,49.19166667,10.30833333,40.51666667,5,5,13.33333333,10.20833333,37.5,,,677.7,391.6583333,1.333333333,4.716666667,한식음식점
F7C857EF14,서울 성동구 고산자로 263,거창**,,한식-육류/고기,왕십리,2024,1.5214,2.975041667,5.896641667,13.74533333,38.45020833,0.9036,1.774958333,3.511691667,8.204666667,23.02479167,32.4025,6.709166667,50.16666667,9.375,40.45,5,5,10.20833333,7.083333333,37.5,,,763.5583333,491.9583333,0.808333333,2.941666667,한식음식점
F7CED7B6BD,서울특별시 성동구 아차산로 49,밥플*****************,,백반/가정식,뚝섬,2023,16.3924875,29.4273625,11.3036125,7.1892625,3.1288125,7.9450125,14.1851375,5.4463875,3.4607375,1.5086875,54.6425,27.16,9.4375,51.4375,39.1375,91.875,9.6875,5,17.5,62.5,,,335.3375,1019,19.7,24.4875,한식음식점
F7CED7B6BD,서울특별시 성동구 아차산로 49,밥플*****************,,백반/가정식,뚝섬,2024,14.65271667,29.13340833,14.1592,8.6389,3.424275,6.280616667,12.49159167,6.057466667,3.694433333,1.467391667,56.53583333,6.4075,9.825,47.16666667,43.01666667,82.5,9.166666667,5,16.45833333,62.5,,,327.9416667,1115.416667,3.825,7.416666667,한식음식점
F7D24B9BB0,서울 성동구 광나루로6길 49.,부*,,백반/가정식,성수,2023,8.816291667,12.41140833,16.52970833,26.23220833,17.51010833,2.008708333,2.821925,3.753625,5.959458333,3.956558333,26.56916667,6.5975,11.38333333,13.91666667,74.7,37.5,41.66666667,43.75,58.33333333,43.75,1,,89.66666667,128.8333333,21.59166667,0,한식음식점
F7D24B9BB0,서울 성동구 광나루로6길 49.,부*,,백반/가정식,성수,2024,6.422666667,9.4597,17.93691667,22.30454167,23.34319167,1.602333333,2.3653,4.67975,5.695458333,6.190141667,25.1175,6.818333333,14.7,12.95833333,72.33333333,19.16666667,58.33333333,47.91666667,62.5,50,,,60.975,117.3166667,23.4,0,한식음식점
F7E9A69F8D,서울특별시 성동구 광나루로 302,테크******,,커피전문점,뚝섬,2024,11.05773636,28.01470909,11.90124545,3.300209091,1.060254545,8.824081818,22.71256364,9.535118182,2.699790909,0.921563636,19.35272727,24.97363636,8.281818182,15.47272727,76.25454545,90.45454545,66.13636364,57.95454545,62.04545455,47.5,1,,56.48181818,17.53636364,53.03636364,0,커피-음료
F7ED8A9A8C,서울특별시 성동구 왕십리로6길 4,명가*********,중식당2,중식당,뚝섬,2023,16.14036667,21.29249167,15.034675,8.779,5.767416667,7.9263,10.48250833,7.398658333,4.321,2.840916667,31.61833333,6.586666667,19.76666667,32.49166667,47.73333333,62.5,12.29166667,7.083333333,6.041666667,62.5,,2.375,255.4,391.9416667,5.658333333,8.133333333,중식음식점
F7ED8A9A8C,서울특별시 성동구 왕십리로6길 4,명가*********,중식당2,중식당,뚝섬,2024,14.1302,20.86004167,14.59371667,9.717933333,6.670441667,7.286466667,10.756625,7.52295,5.007066667,3.437891667,28.6075,6.485,21.2,32.875,45.925,52.08333333,15.41666667,12.29166667,7.083333333,62.5,,1.9,227.3166667,349.7833333,6.816666667,8.958333333,중식음식점
F7FAA7961C,서울특별시 성동구 성덕정17길 4,헤*,,요리주점,성수,2023,34.521,16.06,1.4455,11.258,0.49,20.879,9.19,1.5045,4.192,0.51,1.885,96.225,19.95,4.25,75.8,95,60,72.5,60,27.5,,,86.4,36.9,73.7,58.1,호프-간이주점
F7FAA7961C,서울특별시 성동구 성덕정17길 4,헤*,,요리주점,성수,2024,24.58561667,17.05775,3.754483333,2.663483333,0.9303,25.66438333,17.72558333,3.870516667,2.786516667,0.961366667,6.855,16.3975,18.425,11.95,69.63333333,87.70833333,39.58333333,62.5,60.41666667,19.16666667,1,,132.3166667,97.21666667,31.48333333,28.69166667,호프-간이주점
F80F79F599,서울 성동구 매봉길 2.,파파*****,피자7,피자,옥수,2023,3.386533333,13.03519167,15.329675,12.464725,10.03251667,2.838466667,10.94814167,12.920325,10.51860833,8.492483333,25.2425,6.238333333,69.93333333,1.141666667,28.93333333,5,62.5,62.5,56.25,37.5,1,56.725,138.75,121.4666667,12.74166667,30.24166667,양식음식점
F80F79F599,서울 성동구 매봉길 2.,파파*****,피자7,피자,옥수,2024,3.927375,8.920058333,13.77465833,12.02281667,13.29660833,3.622625,8.254941667,12.75034167,11.12718333,12.286725,27.44916667,5.560833333,71.25,2.075,26.675,5,62.5,62.5,60.41666667,37.5,1,64.35,123.4666667,122.2,14.69166667,34.06666667,양식음식점
F810BEFDDE,서울특별시 성동구 광나루로11길 20,뛰뚜**,,양식,성수,2023,29.415,10.13665,2.983066667,1.263166667,17.14086667,15.21833333,6.080016667,2.4336,1.120166667,14.24246667,26.78333333,42.48166667,16.66666667,0,83.33333333,95,50.83333333,82.5,82.5,5,,,85.1,4.15,58.65,0,양식음식점
F810BEFDDE,서울특별시 성동구 광나루로11길 20,뛰뚜**,,양식,성수,2024,10.8331,14.80358,20.2801,9.71299,14.96289,4.2269,5.87642,8.4999,3.78701,7.03711,16.497,9.828,16.66,1.67,81.67,82.5,61.5,82.5,82.5,5,,,60.53,3.26,34.4,0,양식음식점
F830EFEDC5,서울 성동구 마장로31나길 7.,은성***,,축산물,마장동,2024,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,5,17.5,82.5,82.5,5,,,146.2,1.3,65.5,45.1,기타_식재료
F84E5ED7D7,서울특별시 성동구 마조로5길 4,노가***,룸살롱/단란주점1,룸살롱/단란주점,한양대,2023,32.89260833,15.07573333,4.789066667,3.143091667,0.80315,25.115725,11.5076,3.6526,2.398575,0.613516667,9.990833333,7.6825,23.03333333,9.258333333,67.71666667,52.08333333,16.45833333,29.16666667,19.16666667,37.5,1,5.266666667,522.5166667,1623.991667,0.583333333,17.06666667,호프-간이주점
F84E5ED7D7,서울특별시 성동구 마조로5길 4,노가***,룸살롱/단란주점1,룸살롱/단란주점,한양대,2024,30.86761667,15.93164167,6.01255,4.349008333,1.192766667,22.03238333,11.36835833,4.28745,3.100991667,0.8489,8.95,6.978333333,26.14166667,7.075,66.80833333,37.5,17.5,37.5,34.16666667,37.5,,5.6,419.1333333,1309.025,0.708333333,19.3,호프-간이주점
F852908BF6,서울 성동구 고산자로6길 33.,탐라******,,한식-육류/고기,왕십리,2023,8.377208333,14.47615833,16.22623333,17.72114167,8.485033333,4.456125,7.690508333,8.640433333,9.428858333,4.514966667,16.08083333,6.759166667,56.44166667,6.95,36.61666667,37.5,45.83333333,62.5,62.5,17.5,1,,85.68333333,52.7,20.99166667,30.10833333,한식음식점
F852908BF6,서울 성동구 고산자로6길 33.,탐라******,,한식-육류/고기,왕십리,2024,9.390966667,14.52476667,16.60559167,13.58459167,10.99680833,5.034033333,7.733566667,8.927741667,7.240408333,5.953191667,17.685,7.130833333,64.01666667,3.183333333,32.8,37.5,52.08333333,62.5,62.5,17.5,1,,77.06666667,47.125,21.86666667,30.68333333,한식음식점
F88A12BCAB,서울 성동구 마조로19길 7,한우**,,한식-육류/고기,왕십리,2024,4.185,7.1,13.125,13.9,23.09,2.615,4.5,8.225,8.8,14.46,25.9,78.1,39.7,26.2,34.1,95,27.5,37.5,37.5,37.5,,,157.65,169.95,57.3,0,한식음식점
F8A788D183,서울특별시 성동구 광나루로4가길 13,본지*****,,카페,성수,2024,7.077975,1.0553625,4.0629875,1.746375,0.34895,34.097025,4.6446375,22.7495125,22.491125,1.75105,9.72875,30.075,0,12.5,87.5,91.875,75,82.5,82.5,9.0625,1,,17.575,2.2625,71.3125,56.175,커피-음료
F8A8FD6F7C,서울특별시 성동구 성수일로8길 42,깐부******,치킨8,치킨,성수,2024,9.295,16.25,6.955,27.885,4.615,5.005,8.75,3.745,15.015,2.485,15.15,100,42.9,14.3,42.9,95,37.5,62.5,62.5,17.5,,,184.5,107.4,73.4,54.2,치킨전문점
F8A9873648,서울 성동구 마조로 15-2.,돈쫄******,,일식-덮밥/돈가스,한양대,2023,42.09102857,30.83952857,2.901042857,6.328928571,2.277171429,7.351828571,5.989042857,1.027528571,1.071071429,0.1514,38.24142857,19.21714286,39.1,1.585714286,59.31428571,37.5,86.07142857,73.92857143,79.64285714,58.21428571,,0,8.857142857,27.35714286,71.01428571,75.84285714,일식음식점
F8A9873648,서울 성동구 마조로 15-2.,돈쫄******,,일식-덮밥/돈가스,한양대,2024,19.523125,28.35411667,4.0757,1.184383333,0.730491667,16.81854167,24.00421667,3.682633333,1.040616667,0.602841667,66.68166667,10.1575,22.19166667,4.516666667,73.28333333,37.5,74.16666667,47.91666667,65.83333333,83.54166667,,,20.19166667,81.05,59.95833333,69.49166667,일식음식점
F8BB3FFD0D,서울특별시 성동구 아차산로7길 43,슈퍼**,,한식-육류/고기,성수,2023,14.0012,35.799025,13.51928333,3.080816667,1.722933333,6.7488,16.350975,6.472383333,1.444183333,0.8354,23.23083333,4.7425,30.41666667,22.45833333,47.13333333,67.5,56.25,70.83333333,69.16666667,15,1,,68.88333333,18.84166667,28.4,28.84166667,한식음식점
F8BB3FFD0D,서울특별시 성동구 아차산로7길 43,슈퍼**,,한식-육류/고기,성수,2024,7.64395,46.055225,14.63939167,3.799966667,1.196325,2.639383333,16.394775,5.735608333,1.433366667,0.462008333,30.43416667,6.403333333,42.525,30.81666667,26.65,62.5,63.33333333,77.5,79.16666667,17.70833333,1,,45.09166667,17.25833333,33.55833333,31.825,한식음식점
F8CF4EB923,서울특별시 성동구 광나루로9길 2,우리**,,백반/가정식,성수,2023,6.243766667,11.325025,13.514925,25.85655,21.274825,1.7729,3.183308333,3.760075,7.201783333,5.875175,42.85833333,6.8575,24.05833333,40.09166667,35.84166667,37.5,37.5,37.5,37.5,43.75,1,,122.9083333,199.675,16.81666667,0,한식음식점
F8CF4EB923,서울특별시 성동구 광나루로9길 2,우리**,,백반/가정식,성수,2024,4.911575,10.95455,16.73849167,23.194575,24.69093333,1.188425,2.653783333,4.053175,5.630425,5.9924,42.0325,6.4125,25.125,40.35833333,34.51666667,37.5,32.5,37.5,37.5,37.5,,,153.9,227.425,11.99166667,0,한식음식점
F8D42257C0,서울특별시 성동구 마장로37길 43,한우**,,축산물,마장동,2023,9.119172727,24.62857273,13.1254,12.68260909,9.968154545,4.317190909,10.17142727,5.7746,5.562845455,4.631845455,6.201818182,29.89272727,12.67272727,5.945454545,81.38181818,90.45454545,48.86363636,73.40909091,69.77272727,7.272727273,1,,79.36363636,15.19090909,34.30909091,37.39090909,기타_식재료
F8D42257C0,서울특별시 성동구 마장로37길 43,한우**,,축산물,마장동,2024,8.632525,21.633575,11.35461667,12.33839167,14.2484,4.000808333,10.016425,5.28705,5.761608333,6.7266,13.67416667,10.1825,14.025,3.441666667,82.525,79.16666667,29.375,67.5,65.83333333,5,1,,133.4166667,35.2,25.35833333,19.25,기타_식재료
F8EB6EC7ED,서울특별시 성동구 용답29길 26,용답**,,호프/맥주,답십리,2023,13.82305,11.41615,20.42365,15.47255,4.88245,7.02695,5.88385,10.62635,7.87745,2.51755,13.955,76.405,32.4,14.2,53.45,95,37.5,62.5,50,17.5,,,151.3,125.5,66.2,53.65,호프-간이주점
F8EB6EC7ED,서울특별시 성동구 용답29길 26,용답**,,호프/맥주,답십리,2024,12.289275,18.582725,17.81645833,18.68083333,6.233108333,4.435725,6.633941667,6.425208333,6.6775,2.250225,17.93083333,14.23666667,28.36666667,14.38333333,57.26666667,86.66666667,27.5,41.66666667,37.5,25.83333333,1,,220.6166667,200.2166667,23.65833333,21.46666667,호프-간이주점
F901334796,서울특별시 성동구 마장로 298,유성************,,한식-찌개/전골,왕십리,2023,4.187741667,6.142675,8.127708333,18.57350833,35.8079,1.562258333,2.290658333,3.030625,6.926491667,13.35876667,30.93666667,7.04,29.59166667,8.408333333,61.96666667,62.5,5,5,5,58.33333333,,,396.35,504.0333333,3.275,0,한식음식점
F901334796,서울특별시 성동구 마장로 298,유성************,,한식-찌개/전골,왕십리,2024,3.628908333,6.719041667,8.071508333,17.23399167,37.201875,1.354425,2.505958333,3.011825,6.432675,13.88145833,30.92166667,6.7625,28.75,8.008333333,63.25833333,62.5,5,5,5,62.5,,,378.4666667,543.775,2.941666667,0,한식음식점
F907A9A2FF,서울특별시 성동구 장터길 26,테라***,,호프/맥주,금남시장,2023,19.5005,15.40008333,12.49975,13.36775833,8.561325,8.616166667,6.799916667,5.52525,5.907241667,3.780341667,18.68416667,6.57,58.25,2.416666667,39.33333333,62.5,58.33333333,62.5,62.5,34.16666667,1,,72.56666667,45.075,25,22.675,호프-간이주점
F907A9A2FF,서울특별시 성동구 장터길 26,테라***,,호프/맥주,금남시장,2024,17.43729167,14.82086667,10.50124167,14.155475,12.68485,7.604375,6.4708,4.582091667,6.186191667,5.556816667,17.0725,6.229166667,57.975,3.633333333,38.39166667,41.66666667,60.41666667,62.5,62.5,29.16666667,,,60.275,58.85833333,34.69166667,27.19166667,호프-간이주점
F94D17B95F,서울특별시 성동구 왕십리로 410,효자************,,한식-단품요리일반,왕십리,2023,9.065433333,15.2102,12.38368333,13.00640833,10.18115,6.084566667,10.20646667,8.316316667,8.726925,6.827183333,25.47,13.0475,36.45,10.76666667,52.79166667,87.70833333,35.83333333,17.5,17.5,62.5,,66.6,164.9,241.2583333,19.25833333,0,한식음식점
F94D17B95F,서울특별시 성동구 왕십리로 410,효자************,,한식-단품요리일반,왕십리,2024,8.429091667,14.386525,12.2365,14.40059167,10.9622,5.520908333,9.421808333,8.0135,9.432741667,7.179466667,25.46416667,5.895833333,35.53333333,10.86666667,53.60833333,74.16666667,37.5,34.16666667,32.5,62.5,,62.55833333,112.3416667,181.2333333,15.23333333,0,한식음식점
F959F7E85C,서울 성동구 살곶이길 18.,전봇**,,백반/가정식,마장동,2023,9.352191667,18.322,15.25840833,16.1389,12.54870833,3.706141667,7.261333333,6.049925,6.402766667,4.976291667,14.60083333,7.7925,8.816666667,3.6,87.6,5,5,17.5,15.41666667,5,1,,1308.175,409.8416667,0.325,0.725,한식음식점
F959F7E85C,서울 성동구 살곶이길 18.,전봇**,,백반/가정식,마장동,2024,8.381183333,18.68251667,14.959325,16.94101667,12.390775,3.360483333,7.492483333,5.999008333,6.80065,4.975891667,11.675,5.639166667,9.308333333,4.133333333,86.55,5,5,30.83333333,24.16666667,5,1,,890.775,257.55,0.391666667,0.908333333,한식음식점
F95DBF0B74,서울특별시 성동구 왕십리로22길 10,만식*,,백반/가정식,왕십리,2023,15.4196,25.274525,21.90104167,9.559558333,4.962016667,4.563733333,7.517141667,6.490625,2.832108333,1.47965,13.51083333,6.185,41.68333333,7.55,50.775,37.5,54.16666667,62.5,60.41666667,35.83333333,1,0.558333333,67.31666667,66.74166667,21.78333333,30.81666667,한식음식점
F95DBF0B74,서울특별시 성동구 왕십리로22길 10,만식*,,백반/가정식,왕십리,2024,14.66846667,25.150325,17.59591667,13.98245833,4.246533333,4.714866667,8.099675,5.679083333,4.484208333,1.370133333,10.28416667,7.765,33.6,8.533333333,57.85,37.5,58.33333333,62.5,62.5,35.83333333,,0,63.75833333,60.4,25.91666667,34.675,한식음식점
F961D19759,서울 성동구 마조로3가길 21,이수***,,한식-육류/고기,한양대,2023,37.927425,15.7409,8.923858333,8.910783333,1.984125,13.697575,5.675766667,3.217808333,3.22255,0.715875,6.9725,6.9325,31.45,6.675,61.85,5,48.33333333,58.33333333,58.33333333,27.5,1,,86.30833333,69.11666667,16.65,40.40833333,한식음식점
F961D19759,서울 성동구 마조로3가길 21,이수***,,한식-육류/고기,한양대,2024,30.704975,14.09195,10.34780833,10.70948333,4.657508333,12.91169167,5.90805,4.310525,4.457183333,1.917491667,8.891666667,9.665,35.30833333,5.508333333,59.20833333,5,41.66666667,58.33333333,45.83333333,32.5,1,5.216666667,88.01666667,89.625,22.19166667,44.025,한식음식점
F9740CF3C4,서울특별시 성동구 성수이로 51,갈*,,한식-냉면,성수,2023,17.74905,21.87491667,12.74441667,9.174083333,3.679591667,9.467616667,11.66675,6.79725,4.892583333,1.962075,42.39916667,6.450833333,12.81666667,38,49.20833333,64.16666667,27.5,13.33333333,13.33333333,62.5,,,179.4916667,544.3833333,9.916666667,14.04166667,한식음식점
F9740CF3C4,서울특별시 성동구 성수이로 51,갈*,,한식-냉면,성수,2024,17.89723333,22.99360833,11.40975833,8.709658333,3.876116667,9.6861,12.43139167,6.173575,4.715341667,2.098883333,38.94666667,6.96,13.925,37.65,48.43333333,62.5,16.66666667,11.25,12.29166667,62.5,1,,232.05,630.3333333,7.925,11.90833333,한식음식점
F99B9D223F,서울특별시 성동구 왕십리로4길 22-1,성수**,,백반/가정식,뚝섬,2023,15.1696,26.0478,6.487,0,2.1457,15.2304,26.1522,6.513,0,2.1543,0,100,13,43.5,43.5,95,62.5,62.5,62.5,37.5,1,,42.7,32.2,78.7,65.7,한식음식점
